order_id,customer_id,product_id,order_date,quantity,price,region,status
O104884,C00371,P005,2023-02-05,1,53.79,North,PLACED
O104885,C00858,P001,2023-05-27,2,19.41,South,RETURNED
O104886,C00791,P003,2023-09-19,1,11.28,West,PLACED
O104887,C00658,P003,2023-06-08,1,9.49,South,SHIPPED
O104888,C02784,P002,2023-09-22,1,29.71,West,SHIPPED
O104889,C01393,P002,2023-07-21,1,29.67,North,PLACED
O104890,C00384,P002,2023-06-04,1,30.15,Central,PLACED
O104891,C02110,P004,2023-01-13,1,15.49,East,SHIPPED
O104892,C02553,P002,2023-10-24,1,30.12,East,PLACED
O104893,C00239,P003,2023-11-18,1,10.39,North,PLACED
O104894,C00195,P005,2023-03-26,1,46.22,West,PLACED
O104895,C02726,P003,2023-10-07,1,10.12,North,PLACED
O104896,C02109,P002,2023-09-02,1,31.34,East,SHIPPED
O104897,C01153,P003,2023-10-27,1,9.32,South,PLACED
O104898,C02733,P002,2023-12-28,1,31.66,Central,PLACED
O104899,C02016,P001,2023-12-20,1,21.06,South,PLACED
O104900,C00156,P002,2023-11-12,1,25.39,Central,SHIPPED
O104901,C00923,P004,2023-01-09,1,15.01,Central,SHIPPED
O104902,C02916,P003,2023-09-04,1,10.03,South,PLACED
O104903,C02951,P004,2023-11-08,5,13.9,North,PLACED
O104904,C01610,P001,2023-10-05,1,19.69,West,PLACED
O104905,C00975,P001,2023-08-26,1,20.63,South,CANCELLED
O104906,C01231,P001,2023-07-22,1,21.16,South,PLACED
O104907,C02436,P002,2023-09-04,1,31.37,South,PLACED
O104908,C01815,P001,2023-08-23,1,20.98,South,SHIPPED
O104909,C02935,P005,2023-03-22,1,49.02,Central,PLACED
O104910,C00838,P002,2023-12-22,1,29.06,South,SHIPPED
O104911,C02008,P005,2023-01-13,1,51.81,North,PLACED
O104912,C01364,P004,2023-11-23,1,14.7,West,PLACED
O104913,C02388,P003,2023-01-16,1,10.78,South,CANCELLED
O104914,C00204,P002,2023-02-14,1,30.94,South,PLACED
O104915,C00161,P004,2023-11-17,2,14.17,South,PLACED
O104916,C00392,P005,2023-05-19,1,48.48,South,PLACED
O104917,C00769,P003,2023-11-22,1,9.95,East,PLACED
O104918,C02623,P005,2023-05-28,1,53.4,West,PLACED
O104919,C02582,P002,2023-12-21,1,31.79,East,PLACED
O104920,C01094,P004,2023-08-24,2,15.4,North,PLACED
O104921,C02941,P003,2023-07-10,1,10.03,West,PLACED
O104922,C00405,P004,2023-04-11,1,16.03,South,PLACED
O104923,C00608,P004,2023-04-15,1,15.05,West,SHIPPED
O104924,C01615,P004,2023-09-07,1,16.32,Central,PLACED
O104925,C01541,P005,2023-04-04,1,51.94,West,PLACED
O104926,C02876,P002,2023-08-08,1,29.96,West,PLACED
O104927,C01838,P001,2023-10-25,1,18.44,West,SHIPPED
O104928,C00690,P004,2023-12-05,1,14.93,North,PLACED
O104929,C02950,P003,2023-05-13,1,9.6,Central,PLACED
O104930,C01241,P005,2023-12-27,1,49.81,South,PLACED
O104931,C02104,P005,2023-06-04,2,50.38,South,PLACED
O104932,C00366,P003,2023-01-28,3,10.39,West,SHIPPED
O104933,C01723,P004,2023-10-09,3,13.39,East,CANCELLED
O104934,C00455,P004,2023-04-26,2,14.41,East,PLACED
O104935,C00104,P004,2023-11-01,1,14.7,Central,PLACED
O104936,C00077,P005,2023-08-22,1,49.78,West,PLACED
O104937,C00230,P001,2023-01-01,1,20.19,East,SHIPPED
O104938,C01938,P002,2023-12-14,1,28.58,West,PLACED
O104939,C02379,P002,2023-08-28,1,28.78,South,PLACED
O104940,C01206,P002,2023-02-27,2,28.68,North,PLACED
O104941,C00893,P001,2023-12-01,1,21.8,Central,PLACED
O104942,C01574,P003,2023-07-02,1,9.93,West,PLACED
O104943,C02736,P004,2023-12-03,1,14.89,West,PLACED
O104944,C02075,P004,2023-01-26,1,16.05,East,SHIPPED
O104945,C01676,P004,2023-03-18,1,14.58,West,PLACED
O104946,C00299,P003,2023-08-05,1,10.2,Central,PLACED
O104947,C00957,P001,2023-11-24,3,19.25,West,PLACED
O104948,C02847,P001,2023-11-21,1,19.61,North,PLACED
O104949,C01115,P004,2023-09-19,1,14.4,Central,PLACED
O104950,C02528,P002,2023-01-23,1,29.8,South,SHIPPED
O104951,C02621,P004,2023-09-01,1,15.06,East,PLACED
O104952,C02506,P003,2023-06-07,1,9.75,Central,PLACED
O104953,C01475,P004,2023-07-25,1,15.48,East,PLACED
O104954,C00365,P001,2023-11-06,1,19.72,West,RETURNED
O104955,C02907,P004,2023-03-28,1,15.72,South,SHIPPED
O104956,C01699,P002,2023-09-24,1,30.75,West,PLACED
O104957,C00351,P001,2023-05-14,5,19.98,East,PLACED
O104958,C02301,P001,2023-09-24,1,21.64,South,SHIPPED
O104959,C02829,P003,2023-11-29,1,10.39,Central,PLACED
O104960,C01905,P004,2023-09-25,1,15.91,South,PLACED
O104961,C02851,P003,2023-02-22,1,9.35,South,RETURNED
O104962,C01012,P005,2023-04-09,1,47.99,Central,PLACED
O104963,C02507,P002,2023-09-04,1,30.29,North,PLACED
O104964,C02965,P001,2023-02-05,1,20.12,North,SHIPPED
O104965,C00499,P004,2023-01-28,1,15.11,West,PLACED
O104966,C00950,P005,2023-08-08,1,50.37,North,PLACED
O104967,C01995,P005,2023-04-12,1,54.25,South,PLACED
O104968,C02047,P004,2023-09-20,1,15.53,South,PLACED
O104969,C00508,P004,2023-09-28,1,14.08,East,SHIPPED
O104970,C01328,P003,2023-08-12,1,11.07,Central,PLACED
O104971,C02549,P005,2023-05-19,1,50.42,West,PLACED
O104972,C02851,P005,2023-10-07,1,47.06,East,PLACED
O104973,C02646,P004,2023-10-13,1,15.56,North,PLACED
O104974,C00166,P001,2023-09-07,1,19.96,Central,SHIPPED
O104975,C02510,P003,2023-11-18,3,9.94,South,PLACED
O104976,C00920,P003,2023-11-13,1,9.91,South,PLACED
O104977,C00114,P004,2023-03-19,1,13.98,East,PLACED
O104978,C00992,P001,2023-10-24,1,20.04,South,SHIPPED
O104979,C01952,P004,2023-12-04,3,17.94,North,PLACED
O104980,C02255,P001,2023-11-03,1,18.9,North,RETURNED
O104981,C01259,P004,2023-12-17,2,15.61,Central,PLACED
O104982,C00515,P004,2023-01-13,1,14.44,East,SHIPPED
O104983,C01232,P004,2023-12-12,1,14.87,South,CANCELLED
O104984,C00709,P002,2023-03-23,1,30.69,East,SHIPPED
O104985,C02186,P002,2023-01-09,1,31.33,South,PLACED
O104986,C00339,P002,2023-08-01,2,27.99,West,PLACED
O104987,C02585,P002,2023-02-17,5,32.04,Central,SHIPPED
O104988,C00068,P001,2023-02-18,1,19.77,West,RETURNED
O104989,C01597,P005,2023-11-05,1,53.13,South,PLACED
O104990,C01565,P002,2023-02-09,1,31.62,South,SHIPPED
O104991,C00383,P001,2023-12-29,2,18.03,South,CANCELLED
O104992,C00019,P002,2023-10-07,1,32.48,East,PLACED
O104993,C02731,P004,2023-08-14,1,15.74,West,PLACED
O104994,C02122,P005,2023-04-18,1,53.72,North,PLACED
O104995,C00573,P002,2023-09-02,1,31.19,North,PLACED
O104996,C02987,P003,2023-09-12,1,10.3,North,PLACED
O104997,C01300,P004,2023-02-02,1,14.88,North,PLACED
O104998,C02259,P003,2023-01-23,1,10.74,North,PLACED
O104999,C02903,P003,2023-11-29,1,10.52,North,PLACED
O105000,C01944,P005,2023-02-23,2,49.6,South,PLACED
O105001,C00651,P004,2023-11-05,1,14.76,West,PLACED
O105002,C01646,P001,2023-02-18,1,19.05,North,PLACED
O105003,C00994,P001,2023-03-19,2,19.54,East,PLACED
O105004,C02743,P001,2023-12-02,3,20.61,Central,PLACED
O105005,C02588,P001,2023-12-24,2,20.69,North,PLACED
O105006,C01339,P002,2023-05-02,2,31.16,Central,PLACED
O105007,C00901,P001,2023-12-25,1,21.11,West,PLACED
O105008,C01685,P005,2023-03-31,1,50.0,Central,PLACED
O105009,C02828,P003,2023-12-12,1,10.13,West,SHIPPED
O105010,C01586,P004,2023-07-12,2,14.91,East,PLACED
O105011,C01924,P005,2023-09-01,1,50.06,West,PLACED
O105012,C01782,P003,2023-05-29,1,9.43,East,SHIPPED
O105013,C01137,P003,2023-05-26,1,9.43,East,PLACED
O105014,C02218,P002,2023-11-12,1,30.29,East,SHIPPED
O105015,C01945,P004,2023-05-21,3,14.21,West,PLACED
O105016,C01038,P005,2023-10-13,1,46.68,North,PLACED
O105017,C01739,P003,2023-12-05,1,10.54,East,PLACED
O105018,C00288,P001,2023-04-21,2,20.07,North,PLACED
O105019,C02237,P004,2023-04-18,3,14.81,West,CANCELLED
O105020,C02962,P002,2023-10-08,5,30.21,North,SHIPPED
O105021,C01591,P005,2023-02-19,3,52.77,North,PLACED
O105022,C02742,P005,2023-01-14,2,50.25,East,PLACED
O105023,C01746,P002,2023-05-14,1,30.97,East,PLACED
O105024,C02936,P004,2023-03-17,1,16.76,Central,PLACED
O105025,C02519,P004,2023-03-25,5,14.69,Central,PLACED
O105026,C01099,P004,2023-12-09,2,15.15,South,PLACED
O105027,C02325,P001,2023-06-07,1,19.14,East,PLACED
O105028,C00940,P001,2023-10-13,1,18.6,East,PLACED
O105029,C01449,P001,2023-11-10,1,19.19,East,PLACED
O105030,C00571,P004,2023-04-04,2,14.93,South,PLACED
O105031,C02905,P005,2023-10-24,1,52.18,West,PLACED
O105032,C01001,P004,2023-04-04,1,16.26,Central,SHIPPED
O105033,C01206,P001,2023-02-26,3,20.96,East,CANCELLED
O105034,C02506,P004,2023-06-13,2,14.46,West,PLACED
O105035,C00918,P001,2023-11-16,1,20.51,West,PLACED
O105036,C01875,P003,2023-04-08,1,10.18,Central,SHIPPED
O105037,C00833,P002,2023-01-16,1,30.7,South,CANCELLED
O105038,C02887,P005,2023-12-10,1,52.67,Central,PLACED
O105039,C02241,P005,2023-03-19,1,50.61,North,SHIPPED
O105040,C01679,P002,2023-12-12,1,27.58,West,SHIPPED
O105041,C00616,P001,2023-03-13,3,19.83,East,PLACED
O105042,C00406,P005,2023-09-27,1,51.41,West,PLACED
O105043,C01750,P002,2023-10-14,1,28.46,West,PLACED
O105044,C02991,P001,2023-03-07,1,20.87,West,PLACED
O105045,C02769,P005,2023-03-09,1,46.11,South,PLACED
O105046,C00093,P002,2023-07-12,1,31.6,South,PLACED
O105047,C02478,P002,2023-02-24,2,28.19,North,PLACED
O105048,C00654,P001,2023-06-17,1,19.47,West,PLACED
O105049,C00434,P001,2023-01-25,1,18.94,South,PLACED
O105050,C01136,P003,2023-05-11,1,9.7,West,PLACED
O105051,C00375,P003,2023-11-21,1,10.71,South,PLACED
O105052,C01067,P003,2023-04-12,1,11.11,West,SHIPPED
O105053,C00207,P001,2023-10-09,1,18.68,South,SHIPPED
O105054,C00780,P005,2023-10-23,1,48.82,West,PLACED
O105055,C01320,P001,2023-10-21,1,20.65,East,PLACED
O105056,C01142,P002,2023-09-20,1,28.07,Central,PLACED
O105057,C00532,P005,2023-04-30,1,49.87,North,PLACED
O105058,C02214,P003,2023-08-19,1,10.34,West,PLACED
O105059,C02691,P004,2023-10-18,2,14.08,Central,PLACED
O105060,C00090,P004,2023-06-10,1,14.8,South,PLACED
O105061,C01118,P002,2023-06-10,1,30.08,East,PLACED
O105062,C00013,P001,2023-03-19,1,18.71,East,PLACED
O105063,C01858,P001,2023-02-07,5,20.6,North,SHIPPED
O105064,C00805,P001,2023-01-28,1,19.97,East,PLACED
O105065,C00945,P005,2023-04-10,1,47.27,South,PLACED
O105066,C02790,P001,2023-10-21,1,18.96,Central,PLACED
O105067,C01858,P003,2023-05-04,1,11.57,South,PLACED
O105068,C01611,P003,2023-04-02,1,10.59,West,PLACED
O105069,C02924,P005,2023-09-12,1,50.23,North,PLACED
O105070,C01960,P003,2023-04-07,1,10.78,North,RETURNED
O105071,C02708,P005,2023-01-06,1,46.96,Central,CANCELLED
O105072,C01053,P002,2023-06-18,1,32.78,West,PLACED
O105073,C00296,P004,2023-09-28,3,14.37,East,PLACED
O105074,C00926,P003,2023-04-18,1,9.79,South,PLACED
O105075,C00640,P005,2023-10-26,1,45.16,Central,PLACED
O105076,C02388,P005,2023-02-16,1,46.01,South,PLACED
O105077,C00628,P001,2023-04-09,1,19.73,West,PLACED
O105078,C02487,P001,2023-01-14,1,19.11,Central,PLACED
O105079,C01168,P004,2023-07-13,1,15.33,East,PLACED
O105080,C00942,P002,2023-06-06,1,28.87,East,SHIPPED
O105081,C00830,P002,2023-06-03,1,27.88,West,PLACED
O105082,C01771,P004,2023-04-25,3,14.53,South,PLACED
O105083,C02567,P005,2023-09-15,1,50.17,East,PLACED
O105084,C00976,P002,2023-05-25,2,28.79,North,PLACED
O105085,C00955,P005,2023-10-18,1,48.77,East,PLACED
O105086,C01263,P003,2023-01-10,3,9.5,Central,PLACED
O105087,C00952,P001,2023-08-02,1,18.95,East,PLACED
O105088,C00944,P005,2023-08-21,2,53.55,West,PLACED
O105089,C02203,P002,2023-06-20,1,29.38,West,PLACED
O105090,C01205,P003,2023-01-21,3,9.66,West,CANCELLED
O105091,C02136,P001,2023-01-15,3,21.0,East,PLACED
O105092,C01535,P002,2023-05-06,1,30.7,South,PLACED
O105093,C01097,P002,2023-12-07,1,30.7,North,RETURNED
O105094,C02979,P002,2023-12-07,1,30.24,West,PLACED
O105095,C00179,P004,2023-08-01,1,16.06,East,SHIPPED
O105096,C02260,P002,2023-07-07,1,29.57,North,PLACED
O105097,C01829,P005,2023-06-21,1,44.15,West,PLACED
O105098,C01258,P003,2023-09-04,1,10.04,West,PLACED
O105099,C00465,P004,2023-01-05,1,14.13,East,SHIPPED
O105100,C01775,P004,2023-08-19,1,14.74,West,PLACED
O105101,C02679,P001,2023-07-20,1,19.22,Central,PLACED
O105102,C02873,P003,2023-05-29,1,8.97,East,SHIPPED
O105103,C01231,P002,2023-03-13,1,30.7,Central,SHIPPED
O105104,C02655,P004,2023-08-14,1,16.25,North,PLACED
O105105,C00885,P002,2023-03-15,1,30.2,East,PLACED
O105106,C02414,P005,2023-11-03,2,44.95,North,PLACED
O105107,C02324,P003,2023-06-18,1,10.51,West,PLACED
O105108,C02428,P002,2023-09-06,3,29.59,Central,PLACED
O105109,C01333,P002,2023-10-07,1,29.98,West,PLACED
O105110,C01655,P004,2023-06-01,2,15.7,East,CANCELLED
O105111,C00945,P002,2023-08-12,3,32.02,South,SHIPPED
O105112,C02858,P002,2023-08-13,2,32.89,South,PLACED
O105113,C00925,P001,2023-02-07,2,18.99,East,SHIPPED
O105114,C01939,P005,2023-02-13,1,49.87,North,PLACED
O105115,C00494,P002,2023-07-04,1,29.72,West,PLACED
O105116,C01547,P004,2023-08-29,1,14.95,South,SHIPPED
O105117,C01970,P001,2023-11-27,1,19.61,North,SHIPPED
O105118,C01095,P003,2023-12-17,1,10.08,West,RETURNED
O105119,C02412,P002,2023-07-29,1,28.5,North,PLACED
O105120,C02618,P001,2023-01-23,2,20.84,Central,PLACED
O105121,C01826,P003,2023-05-04,1,10.24,Central,PLACED
O105122,C00763,P004,2023-03-27,1,15.56,South,PLACED
O105123,C02324,P004,2023-02-12,1,14.77,South,PLACED
O105124,C00050,P001,2023-02-09,1,19.97,North,CANCELLED
O105125,C02776,P002,2023-10-30,1,31.23,West,SHIPPED
O105126,C00906,P004,2023-06-18,1,14.33,East,SHIPPED
O105127,C02976,P005,2023-06-24,1,53.33,South,SHIPPED
O105128,C00564,P004,2023-01-20,1,15.44,North,PLACED
O105129,C00783,P004,2023-04-19,2,14.85,West,PLACED
O105130,C02533,P003,2023-07-12,3,9.72,West,SHIPPED
O105131,C02041,P003,2023-09-01,1,9.91,North,PLACED
O105132,C01832,P001,2023-11-20,1,19.91,North,PLACED
O105133,C00584,P001,2023-10-07,1,18.62,North,PLACED
O105134,C01320,P004,2023-08-16,1,15.23,Central,SHIPPED
O105135,C00236,P002,2023-02-05,1,29.02,North,PLACED
O105136,C02104,P005,2023-02-14,1,44.43,Central,RETURNED
O105137,C01943,P005,2023-01-28,1,44.85,West,PLACED
O105138,C00360,P003,2023-06-03,1,9.79,North,PLACED
O105139,C01931,P005,2023-01-23,5,53.6,South,CANCELLED
O105140,C00110,P004,2023-07-26,3,14.72,West,PLACED
O105141,C00192,P004,2023-04-01,2,14.61,East,SHIPPED
O105142,C00904,P005,2023-12-25,2,47.76,South,PLACED
O105143,C01117,P001,2023-02-07,1,19.0,East,PLACED
O105144,C00862,P001,2023-08-16,1,19.85,Central,PLACED
O105145,C02616,P002,2023-07-21,1,29.57,West,PLACED
O105146,C01084,P001,2023-12-16,1,19.96,West,PLACED
O105147,C00650,P005,2023-11-05,1,44.39,Central,PLACED
O105148,C00039,P005,2023-09-11,2,52.74,West,PLACED
O105149,C00637,P001,2023-02-07,1,19.41,Central,PLACED
O105150,C01037,P005,2023-08-09,2,48.58,Central,CANCELLED
O105151,C00036,P001,2023-07-06,1,20.72,South,PLACED
O105152,C02149,P001,2023-02-12,1,22.89,South,PLACED
O105153,C01362,P005,2023-12-25,3,47.66,South,SHIPPED
O105154,C01984,P001,2023-04-24,2,21.77,Central,PLACED
O105155,C00166,P004,2023-09-17,1,15.68,East,RETURNED
O105156,C02431,P001,2023-01-05,1,18.72,North,RETURNED
O105157,C01880,P002,2023-03-09,1,28.58,Central,SHIPPED
O105158,C02838,P002,2023-08-16,1,32.4,South,PLACED
O105159,C00031,P001,2023-05-03,1,19.63,Central,PLACED
O105160,C00011,P003,2023-06-22,1,9.89,North,PLACED
O105161,C02012,P001,2023-12-02,1,21.17,North,PLACED
O105162,C02144,P005,2023-06-02,1,50.57,East,PLACED
O105163,C02501,P003,2023-09-24,1,10.18,Central,PLACED
O105164,C02240,P002,2023-06-06,1,29.87,West,SHIPPED
O105165,C00486,P001,2023-06-11,1,20.87,South,PLACED
O105166,C01290,P003,2023-08-02,1,10.66,North,PLACED
O105167,C01448,P005,2023-01-26,1,48.16,East,PLACED
O105168,C02286,P005,2023-10-19,1,49.49,West,SHIPPED
O105169,C01944,P002,2023-07-08,1,31.36,Central,SHIPPED
O105170,C01964,P004,2023-05-02,2,15.03,East,RETURNED
O105171,C01852,P005,2023-08-18,1,48.75,East,SHIPPED
O105172,C01470,P005,2023-02-28,1,52.45,Central,PLACED
O105173,C01367,P005,2023-04-06,1,50.68,South,PLACED
O105174,C02783,P001,2023-09-19,1,21.2,North,CANCELLED
O105175,C00991,P002,2023-12-20,1,29.82,North,SHIPPED
O105176,C00825,P002,2023-11-08,1,31.5,South,PLACED
O105177,C01463,P003,2023-05-16,1,10.37,South,PLACED
O105178,C02154,P002,2023-12-16,2,30.71,Central,SHIPPED
O105179,C02229,P005,2023-10-10,1,50.04,South,SHIPPED
O105180,C02232,P005,2023-04-30,3,44.78,East,PLACED
O105181,C00226,P003,2023-01-25,1,11.05,South,CANCELLED
O105182,C00777,P005,2023-12-08,1,51.77,West,RETURNED
O105183,C02838,P001,2023-05-26,1,21.63,Central,PLACED
O105184,C01113,P003,2023-01-12,1,10.39,East,PLACED
O105185,C00688,P004,2023-03-28,1,15.48,South,PLACED
O105186,C00530,P004,2023-04-19,1,15.38,West,SHIPPED
O105187,C00972,P001,2023-12-11,1,18.46,East,PLACED
O105188,C00936,P004,2023-09-23,1,14.38,South,PLACED
O105189,C01423,P005,2023-08-10,1,49.46,South,PLACED
O105190,C02154,P001,2023-03-15,1,18.93,East,SHIPPED
O105191,C01295,P002,2023-11-29,2,29.34,East,PLACED
O105192,C01999,P005,2023-11-06,1,50.12,Central,SHIPPED
O105193,C02879,P005,2023-04-12,1,47.99,South,PLACED
O105194,C01527,P004,2023-05-17,1,14.83,South,CANCELLED
O105195,C00679,P003,2023-07-10,1,9.97,West,PLACED
O105196,C02897,P004,2023-05-22,2,14.88,North,CANCELLED
O105197,C02441,P005,2023-12-23,1,50.87,South,RETURNED
O105198,C00040,P001,2023-03-14,1,20.44,East,PLACED
O105199,C02708,P001,2023-11-24,1,19.17,Central,SHIPPED
O105200,C01106,P001,2023-06-16,2,20.26,Central,PLACED
O105201,C00845,P004,2023-06-17,2,15.19,North,SHIPPED
O105202,C01744,P003,2023-02-23,2,10.58,North,PLACED
O105203,C02249,P003,2023-09-16,1,9.74,East,SHIPPED
O105204,C00447,P003,2023-04-21,1,10.54,South,PLACED
O105205,C01235,P002,2023-08-20,1,28.88,East,PLACED
O105206,C02492,P001,2023-06-10,2,20.64,North,SHIPPED
O105207,C01351,P004,2023-12-18,1,14.18,South,SHIPPED
O105208,C02809,P004,2023-11-23,3,15.96,North,PLACED
O105209,C00227,P001,2023-01-19,1,20.52,South,PLACED
O105210,C00048,P005,2023-10-17,1,54.53,East,PLACED
O105211,C02960,P005,2023-02-19,1,52.01,West,SHIPPED
O105212,C01463,P001,2023-06-24,1,18.47,Central,PLACED
O105213,C01831,P003,2023-10-29,5,9.73,Central,SHIPPED
O105214,C00187,P003,2023-07-03,1,10.33,Central,SHIPPED
O105215,C02393,P003,2023-07-04,1,9.88,Central,SHIPPED
O105216,C02272,P001,2023-12-05,1,19.83,North,RETURNED
O105217,C02878,P002,2023-11-03,1,30.01,East,PLACED
O105218,C02536,P004,2023-11-06,1,14.6,South,PLACED
O105219,C01933,P003,2023-12-12,1,9.86,Central,PLACED
O105220,C02925,P005,2023-03-22,1,55.76,Central,PLACED
O105221,C00849,P004,2023-06-05,1,15.19,West,PLACED
O105222,C02033,P005,2023-10-02,1,51.52,South,PLACED
O105223,C01253,P003,2023-10-10,1,10.09,North,PLACED
O105224,C01414,P005,2023-09-06,1,54.66,South,SHIPPED
O105225,C00979,P002,2023-05-27,1,30.11,South,PLACED
O105226,C01613,P004,2023-01-07,1,15.07,Central,RETURNED
O105227,C01017,P003,2023-06-06,1,10.64,North,SHIPPED
O105228,C02236,P003,2023-06-20,1,10.66,South,PLACED
O105229,C01882,P005,2023-03-10,5,52.58,West,PLACED
O105230,C00270,P004,2023-04-04,1,16.07,South,SHIPPED
O105231,C01631,P004,2023-12-29,3,14.44,East,SHIPPED
O105232,C00310,P004,2023-07-05,2,15.05,Central,PLACED
O105233,C02044,P003,2023-06-19,1,10.3,East,PLACED
O105234,C01575,P004,2023-07-23,1,14.09,Central,PLACED
O105235,C01096,P002,2023-02-11,1,29.68,East,PLACED
O105236,C02893,P001,2023-01-13,1,19.57,East,SHIPPED
O105237,C01696,P004,2023-06-03,1,14.14,East,PLACED
O105238,C02534,P001,2023-10-01,1,20.18,North,PLACED
O105239,C01446,P001,2023-10-25,2,21.23,South,PLACED
O105240,C02168,P001,2023-02-20,1,20.48,South,PLACED
O105241,C00220,P005,2023-07-31,5,46.54,North,PLACED
O105242,C00053,P001,2023-05-24,2,19.73,East,PLACED
O105243,C01758,P005,2023-12-23,5,48.16,West,PLACED
O105244,C01475,P001,2023-01-03,1,20.72,West,PLACED
O105245,C01667,P005,2023-09-11,1,48.51,South,PLACED
O105246,C01261,P004,2023-12-01,1,14.16,West,SHIPPED
O105247,C02806,P005,2023-09-13,1,49.88,Central,PLACED
O105248,C02786,P001,2023-04-08,1,20.16,West,PLACED
O105249,C00720,P001,2023-06-22,3,19.08,Central,PLACED
O105250,C00406,P002,2023-05-30,1,27.91,North,PLACED
O105251,C02656,P004,2023-10-06,1,13.74,Central,PLACED
O105252,C02470,P003,2023-02-28,1,9.7,South,PLACED
O105253,C02760,P005,2023-04-23,1,49.85,Central,PLACED
O105254,C02295,P001,2023-11-20,1,21.85,Central,PLACED
O105255,C00072,P004,2023-08-31,1,14.62,South,RETURNED
O105256,C01854,P005,2023-11-06,1,50.48,South,PLACED
O105257,C02233,P002,2023-02-26,1,27.93,North,PLACED
O105258,C02054,P003,2023-03-01,1,9.67,South,PLACED
O105259,C01230,P005,2023-11-25,1,47.1,East,PLACED
O105260,C01568,P001,2023-08-04,2,19.07,West,PLACED
O105261,C02954,P004,2023-08-21,1,14.48,West,PLACED
O105262,C00387,P002,2023-02-24,1,29.17,East,PLACED
O105263,C01792,P001,2023-07-27,1,21.1,East,PLACED
O105264,C00699,P002,2023-03-04,1,28.98,Central,SHIPPED
O105265,C01201,P001,2023-07-03,1,21.59,East,PLACED
O105266,C00827,P003,2023-11-07,1,9.52,West,PLACED
O105267,C01823,P003,2023-10-08,1,9.94,East,PLACED
O105268,C00349,P002,2023-01-26,2,31.84,North,PLACED
O105269,C01279,P005,2023-06-26,1,51.23,West,PLACED
O105270,C00308,P002,2023-03-04,1,28.37,East,SHIPPED
O105271,C01151,P005,2023-03-14,1,48.82,North,PLACED
O105272,C01961,P004,2023-12-01,1,15.17,Central,PLACED
O105273,C02335,P004,2023-06-16,2,14.82,North,PLACED
O105274,C00766,P003,2023-08-13,1,9.23,North,PLACED
O105275,C00725,P005,2023-03-06,1,53.43,West,RETURNED
O105276,C02810,P003,2023-03-10,2,9.83,East,PLACED
O105277,C01620,P003,2023-01-09,1,10.05,North,PLACED
O105278,C00383,P001,2023-08-24,1,20.23,East,PLACED
O105279,C02436,P002,2023-07-17,1,30.0,West,PLACED
O105280,C00525,P003,2023-06-22,1,9.98,North,SHIPPED
O105281,C02687,P001,2023-10-09,1,20.15,West,CANCELLED
O105282,C02986,P004,2023-01-28,1,16.35,South,SHIPPED
O105283,C00276,P001,2023-10-23,2,20.96,Central,PLACED
O105284,C02548,P005,2023-05-14,1,49.74,South,SHIPPED
O105285,C02765,P004,2023-01-27,1,14.72,North,PLACED
O105286,C00337,P004,2023-02-07,1,15.21,North,PLACED
O105287,C01974,P002,2023-07-15,3,31.75,East,PLACED
O105288,C02980,P002,2023-07-22,1,30.38,West,PLACED
O105289,C00481,P004,2023-03-26,1,15.29,East,PLACED
O105290,C00911,P003,2023-11-16,1,10.46,East,SHIPPED
O105291,C01997,P004,2023-01-30,1,15.58,South,PLACED
O105292,C01352,P005,2023-04-09,1,47.9,East,CANCELLED
O105293,C02034,P001,2023-07-09,1,18.28,West,PLACED
O105294,C01755,P004,2023-01-12,1,14.61,South,SHIPPED
O105295,C00109,P002,2023-04-01,1,29.78,East,PLACED
O105296,C00328,P004,2023-01-30,1,13.98,North,PLACED
O105297,C01800,P003,2023-08-01,1,9.43,South,PLACED
O105298,C00315,P001,2023-02-07,1,19.46,South,PLACED
O105299,C01135,P003,2023-12-07,1,9.99,North,PLACED
O105300,C02747,P002,2023-03-01,1,30.21,West,PLACED
O105301,C00781,P004,2023-10-21,1,14.45,East,RETURNED
O105302,C01521,P001,2023-12-26,1,19.4,South,PLACED
O105303,C00156,P002,2023-05-23,1,30.49,West,PLACED
O105304,C01497,P003,2023-06-29,1,10.68,North,PLACED
O105305,C01725,P004,2023-10-12,1,15.76,West,PLACED
O105306,C00887,P005,2023-04-22,1,52.34,West,PLACED
