order_id,customer_id,product_category,product_price,quantity,total_amount,payment_type,order_date,region
O004263,C01325,Clothing,368.39,4,1473.56,Card,2024-10-16 07:00:00,North
O004264,C01677,Electronics,296.62,2,593.24,UPI,2023-09-28 15:00:00,North
O004265,C00459,Clothing,11.3,2,22.6,UPI,2024-10-18 18:00:00,West
O004266,C01424,Sports,451.31,1,451.31,Card,2024-07-23 10:00:00,South
O004267,C00550,Clothing,275.09,1,275.09,Card,2023-06-06 09:00:00,East
O004268,C00392,Sports,434.97,5,2174.85,Card,2024-11-05 02:00:00,East
O004269,C01890,Books,441.95,4,1767.8,UPI,2024-01-28 17:00:00,North
O004270,C01787,Beauty,225.26,2,450.52,UPI,2023-02-19 08:00:00,East
O004271,C00844,Clothing,256.29,3,768.87,Card,2024-10-16 17:00:00,North
O004272,C01230,Sports,210.8,4,843.2,UPI,2023-03-20 06:00:00,North
O004273,C00209,Sports,227.47,5,1137.35,Card,2023-02-04 13:00:00,West
O004274,C01138,Beauty,448.1,4,1792.4,UPI,2024-08-14 20:00:00,West
O004275,C01760,Beauty,395.13,1,395.13,Card,2024-05-27 13:00:00,South
O004276,C00645,Electronics,67.63,4,270.52,UPI,2023-01-02 23:00:00,North
O004277,C01274,Home,307.1,4,1228.4,UPI,2023-05-29 23:00:00,South
O004278,C00218,Clothing,497.97,4,1991.88,Wallet,2024-01-24 01:00:00,West
O004279,C00406,Electronics,299.8,3,899.4,Wallet,2023-08-13 08:00:00,North
O004280,C01466,Electronics,394.01,5,1970.05,UPI,2024-07-18 22:00:00,North
O004281,C01626,Sports,385.69,4,1542.76,Wallet,2024-02-17 23:00:00,West
O004282,C01377,Sports,178.41,4,713.64,Card,2023-10-16 14:00:00,South
O004283,C00887,Electronics,189.07,3,567.21,Card,2024-09-15 14:00:00,North
O004284,C00557,Home,363.42,2,726.84,Cash,2024-01-07 22:00:00,North
O004285,C00549,Clothing,252.49,4,1009.96,Cash,2024-10-29 07:00:00,West
O004286,C00141,Sports,287.43,4,1149.72,UPI,2023-02-22 14:00:00,South
O004287,C00611,Clothing,357.89,2,715.78,Card,2024-12-06 21:00:00,North
O004288,C00500,Electronics,389.9,4,1559.6,Wallet,2023-09-27 14:00:00,West
O004289,C00839,Clothing,139.4,4,557.6,Card,2024-05-29 17:00:00,West
O004290,C00701,Electronics,77.66,4,310.64,Card,2024-09-02 08:00:00,North
O004291,C01570,Sports,149.44,5,747.2,UPI,2023-12-02 07:00:00,East
O004292,C01682,Electronics,256.23,1,256.23,Card,2024-11-25 17:00:00,North
O004293,C01565,Sports,174.36,5,871.8,Card,2024-09-29 08:00:00,South
O004294,C01869,Electronics,286.34,2,572.68,Wallet,2024-04-23 12:00:00,North
O004295,C01530,Home,31.47,5,157.35,Card,2024-12-18 22:00:00,South
O004296,C00595,Home,257.33,5,1286.65,Cash,2024-03-13 21:00:00,East
O004297,C01904,Electronics,187.15,3,561.45,Cash,2024-08-27 21:00:00,South
O004298,C00280,Sports,269.66,2,539.32,Wallet,2024-04-09 09:00:00,South
O004299,C00423,Electronics,214.15,2,428.3,Cash,2024-04-08 23:00:00,North
O004300,C00855,Sports,145.69,2,291.38,UPI,2023-11-08 09:00:00,West
O004301,C00269,Clothing,452.53,5,2262.65,UPI,2023-07-27 14:00:00,North
O004302,C00153,Sports,96.46,2,192.92,Wallet,2023-11-21 03:00:00,East
O004303,C00613,Sports,342.28,3,1026.84,Card,2024-12-19 10:00:00,North
O004304,C01750,Beauty,462.7,4,1850.8,Card,2023-10-15 08:00:00,East
O004305,C00661,Sports,271.64,5,1358.2,UPI,2024-01-20 10:00:00,North
O004306,C01967,Sports,438.82,4,1755.28,UPI,2023-12-15 06:00:00,North
O004307,C00082,Clothing,66.8,4,267.2,UPI,2023-10-27 01:00:00,East
O004308,C01645,Beauty,249.43,5,1247.15,UPI,2023-03-24 03:00:00,North
O004309,C00946,Home,231.23,5,1156.15,UPI,2023-12-21 23:00:00,South
O004310,C00898,Clothing,9.02,2,18.04,UPI,2023-08-04 06:00:00,North
O004311,C01449,Books,224.41,3,673.23,Card,2024-07-24 09:00:00,North
O004312,C01298,Clothing,187.67,5,938.35,Card,2023-09-06 02:00:00,East
O004313,C01736,Books,336.55,4,1346.2,UPI,2024-12-17 20:00:00,North
O004314,C00283,Books,469.47,5,2347.35,Card,2024-05-18 12:00:00,North
O004315,C00979,Electronics,47.47,3,142.41,Cash,2024-04-19 08:00:00,North
O004316,C00172,Home,167.1,1,167.1,Wallet,2024-04-05 09:00:00,North
O004317,C01350,Clothing,224.81,4,899.24,UPI,2024-06-29 04:00:00,North
O004318,C01741,Clothing,230.32,1,230.32,Cash,2024-09-22 13:00:00,North
O004319,C01086,Clothing,388.53,1,388.53,UPI,2023-04-22 18:00:00,North
O004320,C01096,Home,224.48,3,673.44,Card,2023-01-21 08:00:00,West
O004321,C00762,Electronics,18.44,5,92.2,UPI,2024-10-05 06:00:00,North
O004322,C01659,Electronics,356.5,1,356.5,Card,2023-02-25 18:00:00,West
O004323,C01398,Home,442.99,2,885.98,Card,2023-02-17 05:00:00,West
O004324,C00632,Electronics,259.38,5,1296.9,Card,2024-04-08 01:00:00,North
O004325,C01531,Electronics,292.65,4,1170.6,UPI,2023-07-13 19:00:00,North
O004326,C00786,Electronics,85.65,5,428.25,UPI,2024-03-19 16:00:00,North
O004327,C00942,Clothing,114.22,3,342.66,Card,2023-05-12 18:00:00,East
O004328,C01011,Sports,121.41,3,364.23,Card,2024-11-23 14:00:00,East
O004329,C00397,Electronics,218.22,4,872.88,UPI,2024-01-09 09:00:00,East
O004330,C01143,Beauty,464.43,4,1857.72,Card,2023-11-05 18:00:00,South
O004331,C00933,Home,263.28,4,1053.12,Card,2023-10-24 16:00:00,North
O004332,C01460,Clothing,100.09,3,300.27,UPI,2024-09-09 02:00:00,West
O004333,C01852,Clothing,136.71,5,683.55,Card,2023-06-20 06:00:00,South
O004334,C00675,Clothing,195.09,1,195.09,Card,2024-11-02 05:00:00,West
O004335,C00935,Home,313.51,1,313.51,Card,2024-12-16 00:00:00,South
O004336,C00464,Electronics,222.82,2,445.64,UPI,2024-08-06 20:00:00,North
O004337,C00285,Electronics,199.26,3,597.78,Wallet,2023-07-28 23:00:00,West
O004338,C00264,Books,284.54,4,1138.16,Cash,2024-08-27 05:00:00,East
O004339,C00319,Clothing,124.71,5,623.55,UPI,2023-05-03 20:00:00,East
O004340,C00672,Clothing,44.06,3,132.18,Card,2023-10-29 11:00:00,South
O004341,C01399,Books,17.09,2,34.18,Card,2024-10-31 10:00:00,West
O004342,C00819,Home,129.37,1,129.37,Card,2024-08-30 04:00:00,West
O004343,C00088,Clothing,50.34,5,251.7,UPI,2024-03-22 06:00:00,South
O004344,C01677,Home,171.49,1,171.49,UPI,2024-04-16 21:00:00,North
O004345,C01226,Electronics,387.6,5,1938.0,UPI,2024-12-23 02:00:00,East
O004346,C00820,Home,359.57,4,1438.28,Card,2024-09-15 02:00:00,West
O004347,C01762,Sports,307.41,5,1537.05,Card,2023-07-25 17:00:00,East
O004348,C01000,Books,426.99,4,1707.96,Card,2023-10-15 10:00:00,West
O004349,C01978,Beauty,144.62,3,433.86,UPI,2024-04-03 02:00:00,South
O004350,C00333,Beauty,443.1,1,443.1,Card,2023-02-16 20:00:00,West
O004351,C00221,Beauty,202.62,5,1013.1,UPI,2024-10-13 17:00:00,North
O004352,C00040,Sports,203.44,5,1017.2,Card,2023-02-27 20:00:00,South
O004353,C01731,Clothing,205.65,2,411.3,UPI,2023-06-01 23:00:00,South
O004354,C00067,Sports,53.56,1,53.56,Card,2024-11-12 04:00:00,East
O004355,C00987,Home,487.87,3,1463.61,Card,2024-12-18 15:00:00,North
O004356,C01799,Books,73.56,4,294.24,Card,2023-02-20 06:00:00,West
O004357,C00513,Electronics,173.74,3,521.22,Card,2024-02-15 07:00:00,West
O004358,C01896,Beauty,163.05,2,326.1,Card,2023-07-23 00:00:00,East
O004359,C01660,Books,41.97,3,125.91,Wallet,2024-08-09 19:00:00,North
O004360,C01645,Beauty,80.37,4,321.48,Card,2024-12-24 10:00:00,North
O004361,C01621,Books,27.2,1,27.2,Card,2024-12-06 14:00:00,South
O004362,C01960,Clothing,149.74,2,299.48,UPI,2023-12-20 19:00:00,East
O004363,C01655,Electronics,434.0,5,2170.0,UPI,2023-08-13 12:00:00,North
O004364,C01150,Electronics,173.02,5,865.1,Card,2024-04-12 00:00:00,East
O004365,C01278,Clothing,66.23,1,66.23,UPI,2024-07-20 07:00:00,South
O004366,C00694,Home,324.62,3,973.86,UPI,2024-11-13 13:00:00,East
O004367,C01039,Books,498.32,5,2491.6,Card,2024-11-22 04:00:00,South
O004368,C00476,Books,120.0,2,240.0,UPI,2024-09-14 18:00:00,East
O004369,C01085,Home,143.39,4,573.56,Card,2024-07-06 13:00:00,North
O004370,C00880,Electronics,486.06,3,1458.18,Card,2023-03-24 17:00:00,North
O004371,C00431,Electronics,93.49,4,373.96,Cash,2024-02-28 13:00:00,West
O004372,C01693,Electronics,258.05,3,774.15,Card,2024-05-17 04:00:00,South
O004373,C00267,Clothing,123.63,2,247.26,Card,2023-06-06 02:00:00,West
O004374,C01058,Sports,466.51,4,1866.04,Cash,2023-11-01 15:00:00,North
O004375,C00778,Electronics,490.85,2,981.7,UPI,2024-06-18 21:00:00,South
O004376,C01599,Clothing,408.28,4,1633.12,UPI,2024-04-21 04:00:00,South
O004377,C00493,Electronics,160.82,3,482.46,UPI,2023-12-07 05:00:00,West
O004378,C01585,Home,204.73,2,409.46,UPI,2023-03-16 17:00:00,West
O004379,C01492,Sports,124.94,3,374.82,UPI,2023-09-12 05:00:00,North
O004380,C01790,Sports,445.93,3,1337.79,Card,2024-02-17 14:00:00,North
O004381,C00660,Clothing,457.71,4,1830.84,Card,2023-08-24 18:00:00,East
O004382,C01348,Beauty,212.34,4,849.36,Card,2024-05-07 05:00:00,West
O004383,C01327,Electronics,329.98,2,659.96,Card,2023-01-29 11:00:00,East
O004384,C01299,Sports,86.95,5,434.75,Card,2023-01-01 22:00:00,West
O004385,C01892,Home,220.29,1,220.29,UPI,2024-03-21 00:00:00,North
O004386,C01986,Sports,317.59,4,1270.36,Card,2023-07-19 06:00:00,East
O004387,C01707,Beauty,195.77,3,587.31,Card,2024-04-18 07:00:00,East
O004388,C01952,Clothing,182.01,1,182.01,UPI,2024-06-15 05:00:00,North
O004389,C01012,Sports,5.49,2,10.98,UPI,2024-06-22 04:00:00,East
O004390,C01224,Electronics,403.13,1,403.13,Wallet,2023-02-01 07:00:00,West
O004391,C01468,Home,445.22,1,445.22,UPI,2023-11-13 11:00:00,West
O004392,C01928,Clothing,484.88,5,2424.4,Cash,2023-05-23 18:00:00,North
O004393,C01347,Electronics,361.04,5,1805.2,UPI,2023-12-21 03:00:00,South
O004394,C01058,Sports,276.65,1,276.65,UPI,2024-09-06 20:00:00,South
O004395,C00976,Sports,138.3,5,691.5,Wallet,2023-01-30 15:00:00,North
O004396,C00481,Electronics,499.65,5,2498.25,Wallet,2024-12-05 13:00:00,West
O004397,C00727,Home,296.93,1,296.93,UPI,2023-11-02 01:00:00,North
O004398,C00479,Home,342.17,4,1368.68,UPI,2024-05-28 22:00:00,East
O004399,C01088,Electronics,342.79,5,1713.95,Card,2023-07-15 21:00:00,South
O004400,C01031,Sports,423.4,1,423.4,Wallet,2023-02-07 18:00:00,East
O004401,C01324,Home,9.79,4,39.16,UPI,2024-03-18 02:00:00,North
O004402,C00342,Sports,114.02,5,570.1,Wallet,2024-06-28 23:00:00,North
O004403,C01454,Clothing,334.44,1,334.44,Card,2024-08-20 03:00:00,South
O004404,C01447,Clothing,448.1,5,2240.5,Card,2023-09-24 04:00:00,East
O004405,C00331,Home,344.24,4,1376.96,Card,2023-06-02 17:00:00,East
O004406,C00437,Beauty,209.68,1,209.68,Wallet,2023-08-24 14:00:00,North
O004407,C01611,Home,183.97,4,735.88,Wallet,2023-05-02 21:00:00,North
O004408,C00173,Electronics,370.28,3,1110.84,Card,2024-11-19 06:00:00,East
O004409,C00558,Sports,371.91,2,743.82,UPI,2023-01-31 16:00:00,West
O004410,C00526,Books,305.49,3,916.47,Card,2023-12-14 01:00:00,North
O004411,C01896,Electronics,149.28,5,746.4,Card,2023-03-20 04:00:00,North
O004412,C00658,Beauty,462.95,4,1851.8,Card,2023-10-13 16:00:00,North
O004413,C00025,Beauty,278.18,1,278.18,UPI,2023-06-14 22:00:00,North
O004414,C00819,Electronics,396.29,4,1585.16,Wallet,2023-10-06 08:00:00,North
O004415,C00604,Beauty,111.08,5,555.4,Card,2023-01-10 00:00:00,East
O004416,C00405,Clothing,175.3,1,175.3,UPI,2023-01-17 02:00:00,West
O004417,C00231,Books,437.92,3,1313.76,UPI,2023-08-07 21:00:00,North
O004418,C00532,Clothing,29.8,4,119.2,Card,2023-08-15 10:00:00,East
O004419,C01842,Clothing,258.6,2,517.2,Cash,2023-02-08 10:00:00,East
O004420,C01573,Home,243.44,5,1217.2,Wallet,2024-06-20 18:00:00,West
O004421,C01811,Home,376.86,5,1884.3,Card,2024-04-06 15:00:00,East
O004422,C00504,Electronics,144.54,4,578.16,UPI,2024-08-08 14:00:00,West
O004423,C01692,Sports,113.44,3,340.32,Card,2024-05-03 17:00:00,East
O004424,C00178,Electronics,463.44,3,1390.32,UPI,2024-06-25 14:00:00,West
O004425,C00131,Clothing,288.0,2,576.0,UPI,2023-05-17 00:00:00,South
O004426,C01846,Clothing,56.82,2,113.64,Card,2023-10-12 09:00:00,North
O004427,C01478,Sports,100.55,4,402.2,Wallet,2023-09-24 07:00:00,West
O004428,C00347,Clothing,499.42,1,499.42,UPI,2023-05-25 01:00:00,East
O004429,C00539,Electronics,101.83,3,305.49,Cash,2024-02-08 04:00:00,North
O004430,C00771,Electronics,307.19,1,307.19,Card,2024-10-13 05:00:00,West
O004431,C01429,Electronics,212.96,1,212.96,Wallet,2024-07-04 17:00:00,South
O004432,C00075,Sports,443.37,4,1773.48,UPI,2023-09-05 04:00:00,North
O004433,C01964,Beauty,378.81,2,757.62,Card,2024-02-28 13:00:00,East
O004434,C00578,Electronics,300.49,1,300.49,Card,2024-04-14 05:00:00,East
O004435,C00853,Beauty,10.32,4,41.28,Wallet,2023-05-04 14:00:00,South
O004436,C01515,Home,440.5,2,881.0,UPI,2023-09-27 15:00:00,North
O004437,C00193,Home,225.11,1,225.11,Card,2024-07-30 22:00:00,West
O004438,C01185,Home,466.13,1,466.13,Cash,2024-02-28 23:00:00,West
O004439,C00346,Books,250.29,2,500.58,Card,2024-02-23 07:00:00,North
O004440,C00950,Electronics,348.64,2,697.28,Card,2024-12-12 02:00:00,South
O004441,C01384,Sports,39.3,5,196.5,UPI,2024-03-12 23:00:00,North
O004442,C01792,Home,373.85,5,1869.25,UPI,2023-07-25 01:00:00,West
O004443,C01607,Sports,172.31,4,689.24,Card,2023-08-22 23:00:00,West
O004444,C01110,Books,178.92,4,715.68,UPI,2023-06-15 07:00:00,South
O004445,C01957,Electronics,63.73,3,191.19,UPI,2024-04-30 19:00:00,West
O004446,C01285,Home,77.69,5,388.45,UPI,2024-04-12 00:00:00,East
O004447,C00213,Sports,96.95,2,193.9,UPI,2023-04-16 08:00:00,South
O004448,C01688,Clothing,167.46,5,837.3,Card,2023-11-07 15:00:00,South
O004449,C01745,Clothing,446.53,4,1786.12,Wallet,2023-06-28 16:00:00,North
O004450,C01936,Home,187.29,4,749.16,Card,2023-12-29 03:00:00,North
O004451,C00572,Books,363.56,4,1454.24,Cash,2024-06-02 07:00:00,East
O004452,C00779,Sports,45.96,2,91.92,Card,2024-01-05 04:00:00,North
O004453,C00261,Books,297.59,1,297.59,Card,2024-07-30 07:00:00,North
O004454,C00729,Clothing,243.54,4,974.16,Card,2024-03-13 20:00:00,North
O004455,C00282,Electronics,489.09,5,2445.45,UPI,2023-03-26 22:00:00,East
O004456,C01671,Electronics,423.87,1,423.87,Card,2024-08-26 20:00:00,West
O004457,C01490,Electronics,230.14,5,1150.7,UPI,2023-01-14 04:00:00,West
O004458,C01403,Clothing,388.7,4,1554.8,Wallet,2023-04-21 07:00:00,East
O004459,C00361,Clothing,100.55,2,201.1,Card,2024-01-18 10:00:00,East
O004460,C01472,Home,283.36,1,283.36,Card,2024-07-18 18:00:00,South
O004461,C00440,Home,41.94,1,41.94,Wallet,2023-08-24 17:00:00,North
O004462,C00092,Electronics,177.3,4,709.2,Card,2024-08-23 19:00:00,South
O004463,C01644,Electronics,116.8,4,467.2,Card,2024-07-14 06:00:00,North
O004464,C00752,Clothing,360.86,4,1443.44,Card,2023-09-05 21:00:00,East
O004465,C00866,Sports,247.59,3,742.77,Card,2023-07-06 09:00:00,North
O004466,C01447,Electronics,376.78,2,753.56,Card,2023-04-01 05:00:00,East
O004467,C00141,Electronics,260.07,2,520.14,UPI,2024-11-03 09:00:00,North
O004468,C01314,Beauty,47.81,4,191.24,Card,2023-06-11 06:00:00,North
O004469,C01455,Books,369.01,3,1107.03,UPI,2024-05-13 06:00:00,West
O004470,C00748,Electronics,417.45,4,1669.8,Card,2023-08-06 01:00:00,North
O004471,C01875,Clothing,452.25,4,1809.0,UPI,2023-04-29 08:00:00,South
O004472,C01847,Clothing,288.14,2,576.28,Card,2023-11-24 11:00:00,North
O004473,C01712,Home,378.02,3,1134.06,Cash,2023-08-03 01:00:00,North
O004474,C00652,Sports,377.26,2,754.52,UPI,2024-12-11 07:00:00,East
O004475,C00700,Electronics,82.1,4,328.4,Card,2023-01-21 21:00:00,East
O004476,C00997,Home,86.29,5,431.45,Card,2024-12-09 11:00:00,North
O004477,C00048,Clothing,40.09,1,40.09,Card,2024-11-22 16:00:00,West
O004478,C01325,Clothing,163.36,4,653.44,Card,2024-04-13 02:00:00,East
O004479,C00880,Clothing,239.39,3,718.17,UPI,2023-09-03 01:00:00,South
O004480,C01213,Sports,498.96,5,2494.8,Card,2024-07-28 04:00:00,North
O004481,C01159,Clothing,218.34,3,655.02,Cash,2024-10-22 21:00:00,East
O004482,C00554,Electronics,364.49,4,1457.96,Card,2023-12-22 01:00:00,East
O004483,C00403,Clothing,348.23,4,1392.92,UPI,2024-12-22 15:00:00,North
O004484,C00891,Electronics,106.22,1,106.22,Card,2024-11-03 13:00:00,South
O004485,C00864,Home,33.96,3,101.88,Card,2024-02-07 08:00:00,North
O004486,C00601,Electronics,275.27,5,1376.35,Cash,2023-08-29 00:00:00,North
O004487,C01830,Electronics,351.65,1,351.65,Wallet,2024-10-03 12:00:00,North
O004488,C00340,Home,499.13,3,1497.39,UPI,2023-05-20 09:00:00,West
O004489,C01780,Home,182.51,4,730.04,UPI,2023-07-19 19:00:00,East
O004490,C01968,Books,448.7,1,448.7,Cash,2024-06-18 13:00:00,East
O004491,C00703,Sports,194.06,4,776.24,UPI,2024-01-16 12:00:00,North
O004492,C00317,Electronics,346.26,2,692.52,Card,2023-11-21 03:00:00,North
O004493,C00617,Home,301.14,2,602.28,Card,2024-07-30 20:00:00,North
O004494,C01386,Home,31.22,1,31.22,UPI,2023-05-27 05:00:00,East
O004495,C01845,Electronics,43.8,1,43.8,UPI,2024-11-14 09:00:00,North
O004496,C00381,Beauty,15.28,3,45.84,UPI,2024-08-27 01:00:00,North
O004497,C00232,Electronics,188.56,5,942.8,Card,2024-11-20 06:00:00,North
O004498,C01800,Beauty,374.17,5,1870.85,Cash,2024-12-26 17:00:00,West
O004499,C01367,Books,90.51,2,181.02,UPI,2024-07-02 08:00:00,East
O004500,C01572,Home,304.9,2,609.8,UPI,2024-11-13 06:00:00,North
O004501,C00816,Beauty,147.97,2,295.94,Card,2023-09-03 01:00:00,East
O004502,C00552,Home,399.51,4,1598.04,Cash,2024-07-09 06:00:00,East
O004503,C01552,Electronics,400.21,5,2001.05,UPI,2024-12-07 04:00:00,North
O004504,C00855,Clothing,388.83,1,388.83,UPI,2024-01-06 10:00:00,North
O004505,C01812,Electronics,264.79,2,529.58,Cash,2024-04-16 14:00:00,West
O004506,C00818,Clothing,145.86,3,437.58,Cash,2024-08-16 17:00:00,South
O004507,C01594,Home,405.67,1,405.67,Card,2024-02-20 00:00:00,West
O004508,C01958,Clothing,97.12,1,97.12,Cash,2024-04-20 19:00:00,North
O004509,C00182,Clothing,148.43,1,148.43,UPI,2024-01-14 09:00:00,South
O004510,C01064,Sports,96.05,5,480.25,Card,2023-12-24 14:00:00,North
O004511,C01574,Books,338.73,2,677.46,Card,2023-09-19 18:00:00,East
O004512,C00396,Electronics,344.69,3,1034.07,Card,2024-08-05 17:00:00,West
O004513,C01727,Clothing,327.99,4,1311.96,UPI,2023-04-01 12:00:00,South
O004514,C00778,Electronics,210.72,3,632.16,UPI,2024-06-07 16:00:00,North
O004515,C01517,Home,54.58,3,163.74,Card,2023-11-26 23:00:00,South
O004516,C01682,Electronics,456.03,3,1368.09,Wallet,2023-05-10 15:00:00,West
O004517,C00906,Home,256.33,4,1025.32,Wallet,2024-08-02 20:00:00,East
O004518,C01356,Clothing,206.45,3,619.35,UPI,2023-04-14 09:00:00,North
O004519,C00126,Electronics,296.47,3,889.41,Cash,2023-03-27 18:00:00,West
O004520,C01581,Beauty,100.43,2,200.86,Wallet,2023-08-31 11:00:00,East
O004521,C01580,Electronics,70.61,2,141.22,Card,2023-08-12 13:00:00,North
O004522,C00000,Clothing,205.73,2,411.46,UPI,2023-09-19 11:00:00,East
O004523,C01191,Electronics,117.47,1,117.47,Cash,2023-10-04 03:00:00,South
O004524,C01643,Sports,125.92,3,377.76,Card,2023-01-18 06:00:00,West
O004525,C00018,Sports,446.79,5,2233.95,Cash,2024-09-23 13:00:00,South
O004526,C01355,Clothing,267.73,5,1338.65,Card,2023-07-14 07:00:00,West
O004527,C00583,Electronics,244.32,5,1221.6,UPI,2024-04-07 13:00:00,West
O004528,C00455,Clothing,346.29,4,1385.16,UPI,2023-04-11 02:00:00,East
O004529,C00956,Home,476.02,2,952.04,UPI,2023-03-07 19:00:00,North
O004530,C01132,Home,60.54,2,121.08,UPI,2024-02-19 00:00:00,West
O004531,C01291,Sports,417.6,2,835.2,UPI,2024-07-08 02:00:00,South
O004532,C00444,Sports,294.09,4,1176.36,UPI,2023-10-26 19:00:00,West
O004533,C01263,Electronics,77.35,3,232.05,UPI,2024-12-24 01:00:00,North
O004534,C01952,Clothing,152.09,1,152.09,Card,2023-01-04 22:00:00,West
O004535,C01324,Electronics,243.77,2,487.54,UPI,2024-05-14 08:00:00,West
O004536,C00601,Electronics,347.13,3,1041.39,Wallet,2023-09-14 15:00:00,West
O004537,C00102,Electronics,125.09,5,625.45,Card,2024-08-19 06:00:00,North
O004538,C00987,Sports,269.77,1,269.77,UPI,2023-08-06 22:00:00,South
O004539,C01273,Sports,343.91,5,1719.55,Card,2023-11-06 22:00:00,North
O004540,C01476,Beauty,227.13,3,681.39,UPI,2024-01-13 18:00:00,North
O004541,C00519,Electronics,432.2,3,1296.6,Card,2024-03-30 14:00:00,North
O004542,C01176,Home,435.38,5,2176.9,Card,2024-05-30 21:00:00,West
O004543,C00858,Books,237.99,1,237.99,Card,2023-12-22 07:00:00,East
O004544,C00173,Sports,486.6,5,2433.0,Card,2024-11-20 11:00:00,South
O004545,C01366,Clothing,42.41,5,212.05,Card,2023-08-18 09:00:00,West
O004546,C01693,Clothing,6.66,5,33.3,Card,2023-10-01 03:00:00,East
O004547,C01004,Electronics,193.43,1,193.43,Card,2024-10-14 07:00:00,West
O004548,C00430,Clothing,302.54,4,1210.16,Card,2023-12-21 14:00:00,West
O004549,C00726,Home,316.45,1,316.45,Cash,2023-03-19 06:00:00,East
O004550,C01712,Electronics,240.84,5,1204.2,Card,2024-02-21 16:00:00,North
O004551,C01710,Electronics,66.82,2,133.64,Wallet,2023-03-02 03:00:00,West
O004552,C01875,Home,89.4,2,178.8,UPI,2023-06-06 21:00:00,South
O004553,C00849,Home,426.81,3,1280.43,Card,2024-11-21 10:00:00,East
O004554,C01681,Sports,434.62,4,1738.48,Card,2024-08-21 08:00:00,West
O004555,C01985,Home,338.58,3,1015.74,Cash,2023-09-19 21:00:00,North
O004556,C01347,Clothing,333.79,3,1001.37,UPI,2024-12-01 11:00:00,East
O004557,C00989,Electronics,300.85,2,601.7,Card,2023-02-17 19:00:00,South
O004558,C01696,Clothing,105.45,1,105.45,Card,2023-06-21 16:00:00,North
O004559,C00638,Sports,216.98,3,650.94,Card,2023-06-06 14:00:00,North
O004560,C00419,Beauty,349.47,3,1048.41,Wallet,2024-07-26 14:00:00,West
O004561,C00593,Electronics,270.94,4,1083.76,Cash,2024-07-18 07:00:00,North
O004562,C00484,Sports,14.2,2,28.4,Card,2023-03-12 00:00:00,West
O004563,C01682,Clothing,477.01,1,477.01,Card,2024-10-16 08:00:00,East
O004564,C01774,Sports,423.18,4,1692.72,Card,2023-06-08 15:00:00,East
O004565,C00411,Electronics,133.97,1,133.97,Cash,2023-12-13 09:00:00,West
O004566,C00935,Clothing,310.15,1,310.15,UPI,2024-12-24 14:00:00,South
O004567,C01107,Books,462.0,3,1386.0,Wallet,2024-01-29 13:00:00,South
O004568,C01136,Sports,52.53,4,210.12,Card,2024-07-20 12:00:00,North
O004569,C01760,Sports,254.0,3,762.0,UPI,2023-12-19 10:00:00,East
O004570,C00331,Clothing,230.84,5,1154.2,Card,2023-08-24 07:00:00,East
O004571,C01401,Clothing,208.05,1,208.05,Cash,2024-05-23 18:00:00,North
O004572,C01778,Clothing,418.62,4,1674.48,Card,2023-07-02 04:00:00,East
O004573,C00654,Books,193.42,2,386.84,Wallet,2024-07-08 21:00:00,South
